example_id                                                                            | status  | run_time        |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:3:2]                              | passed  | 0.00219 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:3:3]                              | passed  | 0.00216 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:3:4]                              | passed  | 0.00225 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:3:5]                              | passed  | 0.00215 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:3:6]                              | passed  | 0.00467 seconds |
./spec/views/llama_bot_rails/inbox_layout_spec.rb[1:4:1]                              | passed  | 0.00212 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:1]                   | passed  | 0.00207 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:2]                   | passed  | 0.00346 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:3]                   | passed  | 0.00188 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:4]                   | passed  | 0.00188 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:5]                   | passed  | 0.00192 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:6]                   | passed  | 0.00226 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:7]                   | passed  | 0.00205 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:8]                   | passed  | 0.00337 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:9]                   | passed  | 0.00211 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:10:1]                | passed  | 0.00238 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:10:2]                | passed  | 0.00218 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:10:3]                | passed  | 0.0024 seconds  |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:10:4]                | passed  | 0.00401 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:11:1]                | passed  | 0.00215 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:11:2]                | passed  | 0.00185 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:11:3]                | passed  | 0.01479 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:11:4]                | passed  | 0.00339 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:12:1]                | passed  | 0.00257 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:13:1]                | passed  | 0.00193 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:14:1]                | passed  | 0.00182 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:15:1]                | passed  | 0.00189 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:15:2]                | passed  | 0.00207 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:15:3]                | passed  | 0.00178 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:15:4]                | passed  | 0.00183 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:15:5]                | passed  | 0.00182 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:16:1]                | passed  | 0.00751 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:16:2]                | passed  | 0.00654 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:16:3]                | passed  | 0.00812 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:17:1]                | passed  | 0.00192 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:17:2]                | passed  | 0.00199 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:17:3]                | passed  | 0.00201 seconds |
./spec/views/llama_bot_rails/shared/inbox_nav.html.erb_spec.rb[1:17:4]                | passed  | 0.00173 seconds |
./spec/views/llama_bot_rails/sign_in_with_llamapress.html.erb_spec.rb[1:1:1]          | passed  | 0.00137 seconds |
./spec/views/llama_bot_rails/sign_in_with_llamapress.html.erb_spec.rb[1:1:2]          | passed  | 0.00109 seconds |
./spec/views/llama_bot_rails/sign_in_with_llamapress.html.erb_spec.rb[1:1:3]          | passed  | 0.001 seconds   |
./spec/views/llama_bot_rails/sign_in_with_llamapress.html.erb_spec.rb[1:2:1]          | passed  | 0.00255 seconds |
